ZIPCODE,ZIP_TOTAL_PEOPLE,ZIP_AUDIENCE_PEOPLE,ZIP_TARGET_DENSITY,CUMULATIVE_REACH
76112,27455,22,0.000801,434866
93003,39932,32,0.000801,434866
23452,48728,39,0.000800,434954
34683,31262,25,0.000800,434954
37803,29985,24,0.000800,434954
76108,35036,28,0.000799,434982
76063,61572,49,0.000796,435079
35603,27627,22,0.000796,435079
33009,32673,26,0.000796,435079
27893,28920,23,0.000795,435102
28405,28964,23,0.000794,435184
76133,35268,28,0.000794,435184
85234,39062,31,0.000794,435184
89131,42884,34,0.000793,435281
33157,51713,41,0.000793,435281
90242,27744,22,0.000793,435281
91764,31576,25,0.000792,435331
34638,31563,25,0.000792,435331
89014,34155,27,0.000791,435447
37918,35404,28,0.000791,435447
98003,31589,25,0.000791,435447
27858,45537,36,0.000791,435447
27103,29097,23,0.000790,435549
92025,29111,23,0.000790,435549
46350,36693,29,0.000790,435549
32904,34170,27,0.000790,435549
98208,43108,34,0.000789,435583
32259,60904,48,0.000788,435631
33950,26687,21,0.000787,435737
30238,34306,27,0.000787,435737
33312,38124,30,0.000787,435737
47374,35571,28,0.000787,435737
85051,27978,22,0.000786,435813
28213,31803,25,0.000786,435813
30180,36893,29,0.000786,435813
40219,28022,22,0.000785,435861
75044,33105,26,0.000785,435861
98684,28063,22,0.000784,435908
92111,31885,25,0.000784,435908
79423,34463,27,0.000783,435957
33484,28084,22,0.000783,435957
30549,26862,21,0.000782,435978
92128,39711,31,0.000781,436067
89117,47382,37,0.000781,436067
63901,26881,21,0.000781,436067
92692,39736,31,0.000780,436098
92507,33358,26,0.000779,436124
77386,48833,38,0.000778,436218
92056,43707,34,0.000778,436218
91739,28289,22,0.000778,436218
22801,27073,21,0.000776,436317
91702,37380,29,0.000776,436317
29615,33516,26,0.000776,436317
60446,29655,23,0.000776,436317
48183,38687,30,0.000775,436378
33433,39992,31,0.000775,436378
27320,31058,24,0.000773,436428
11772,33642,26,0.000773,436428
59102,36284,28,0.000772,436510
91745,40153,31,0.000772,436510
92807,29804,23,0.000772,436510
85301,32523,25,0.000769,436567
49424,41586,32,0.000769,436567
98908,31298,24,0.000767,436657
93720,35208,27,0.000767,436657
85225,50858,39,0.000767,436657
94544,45693,35,0.000766,436692
32708,41859,32,0.000764,436794
23608,34040,26,0.000764,436794
33309,27483,21,0.000764,436794
28403,30117,23,0.000764,436794
85374,36678,28,0.000763,436822
85382,35423,27,0.000762,436880
98225,40697,31,0.000762,436880
29579,55221,42,0.000761,436990
28601,43377,33,0.000761,436990
30228,45964,35,0.000761,436990
21804,30272,23,0.000760,437075
91761,42101,32,0.000760,437075
33437,39479,30,0.000760,437075
33172,34286,26,0.000758,437148
32216,30354,23,0.000758,437148
90247,31645,24,0.000758,437148
32712,40975,31,0.000757,437202
33169,30365,23,0.000757,437202
79424,43721,33,0.000755,437235
92126,51694,39,0.000754,437399
32210,50429,38,0.000754,437399
46835,30518,23,0.000754,437399
23453,27851,21,0.000754,437399
85142,56998,43,0.000754,437399
33919,29202,22,0.000753,437421
30248,27929,21,0.000752,437494
89128,31911,24,0.000752,437494
33322,37210,28,0.000752,437494
92069,31960,24,0.000751,437545
27407,35952,27,0.000751,437545
97355,30680,23,0.000750,437568
46383,34691,26,0.000749,437594
70065,36105,27,0.000748,437689
76502,40093,30,0.000748,437689
77450,50835,38,0.000748,437689
75035,60356,45,0.000746,437734
08861,33555,25,0.000745,437843
98632,41595,31,0.000745,437843
85248,34910,26,0.000745,437843
76549,36265,27,0.000745,437843
98837,32243,24,0.000744,437867
48237,28280,21,0.000743,437942
97123,40400,30,0.000743,437942
76087,32303,24,0.000743,437942
97236,30978,23,0.000742,437992
45238,36389,27,0.000742,437992
79912,58201,43,0.000739,438035
85340,31152,23,0.000738,438058
31419,46118,34,0.000737,438092
32084,33973,25,0.000736,438149
78249,43451,32,0.000736,438149
33624,32667,24,0.000735,438173
77304,32712,24,0.000734,438197
08302,28644,21,0.000733,438240
45211,30026,22,0.000733,438240
39564,35539,26,0.000732,438311
23464,61441,45,0.000732,438311
48124,30081,22,0.000731,438357
29650,32851,24,0.000731,438357
38501,28765,21,0.000730,438406
92880,38334,28,0.000730,438406
33884,32912,24,0.000729,438454
91789,32933,24,0.000729,438454
28803,32950,24,0.000728,438478
34698,37157,27,0.000727,438598
92115,35758,26,0.000727,438598
77845,52269,38,0.000727,438598
32608,39900,29,0.000727,438598
97266,28936,21,0.000726,438643
97322,33060,24,0.000726,438643
92243,30332,22,0.000725,438764
91770,35881,26,0.000725,438764
44512,28970,21,0.000725,438764
42104,30351,22,0.000725,438764
92886,41403,30,0.000725,438764
95376,31853,23,0.000722,438787
33647,54116,39,0.000721,438826
32771,50007,36,0.000720,438862
85396,34794,25,0.000719,438947
85345,43114,31,0.000719,438947
29414,40323,29,0.000719,438947
28451,45936,33,0.000718,439056
39401,30626,22,0.000718,439056
45044,41802,30,0.000718,439056
48146,33445,24,0.000718,439056
32127,29276,21,0.000717,439100
42420,32082,23,0.000717,439100
85286,36328,26,0.000716,439159
29651,46115,33,0.000716,439159
77316,30756,22,0.000715,439181
95148,33601,24,0.000714,439205
78550,35073,25,0.000713,439230
14086,30916,22,0.000712,439252
32780,37960,27,0.000711,439314
33414,49195,35,0.000711,439314
76227,49314,35,0.000710,439349
34990,31018,22,0.000709,439474
77489,29613,21,0.000709,439474
32174,54992,39,0.000709,439474
76028,60621,43,0.000709,439474
33617,32576,23,0.000706,439497
02740,35463,25,0.000705,439522
78504,39787,28,0.000704,439550
47906,41331,29,0.000702,439579
90047,40024,28,0.000700,439686
39503,44271,31,0.000700,439686
90650,68541,48,0.000700,439686
77581,37173,26,0.000699,439754
28027,60060,42,0.000699,439754
77365,31508,22,0.000698,439776
14094,41578,29,0.000697,439805
32714,30174,21,0.000696,439848
30165,31625,22,0.000696,439848
33428,33085,23,0.000695,439871
92882,44670,31,0.000694,439949
77459,67727,47,0.000694,439949
52404,30285,21,0.000693,440024
91701,31742,22,0.000693,440024
28227,46148,32,0.000693,440024
33411,62177,43,0.000692,440116
35215,33214,23,0.000692,440116
49120,37577,26,0.000692,440116
98270,40513,28,0.000691,440174
48185,43409,30,0.000691,440174
77339,33334,23,0.000690,440197
89178,34824,24,0.000689,440221
92028,39241,27,0.000688,440317
91790,31977,22,0.000688,440317
48642,30514,21,0.000688,440317
30120,37790,26,0.000688,440317
48219,42208,29,0.000687,440415
29707,36407,25,0.000687,440415
34771,30575,21,0.000687,440415
85351,33503,23,0.000687,440415
95020,43709,30,0.000686,440498
89141,34996,24,0.000686,440498
87121,42289,29,0.000686,440498
33823,30663,21,0.000685,440519
33543,35105,24,0.000684,440565
28273,32187,22,0.000684,440565
33615,33741,23,0.000682,440631
24153,32266,22,0.000682,440631
65714,30813,21,0.000682,440631
48423,30844,21,0.000681,440684
33578,47011,32,0.000681,440684
32707,32339,22,0.000680,440751
92019,32365,22,0.000680,440751
91350,33840,23,0.000680,440751
78577,45688,31,0.000679,440808
98387,38294,26,0.000679,440808
27295,34008,23,0.000676,440831
76131,37031,25,0.000675,440905
48047,35552,24,0.000675,440905
78240,37022,25,0.000675,440905
44870,32713,22,0.000673,440996
14224,35672,24,0.000673,440996
08701,66893,45,0.000673,440996
14580,47598,32,0.000672,441083
28110,43142,29,0.000672,441083
76542,38669,26,0.000672,441083
75040,41813,28,0.000670,441152
37042,61218,41,0.000670,441152
23456,49345,33,0.000669,441185
31088,46403,31,0.000668,441307
83854,37424,25,0.000668,441307
98661,35908,24,0.000668,441307
34232,31419,21,0.000668,441307
76522,31434,21,0.000668,441307
28411,35966,24,0.000667,441374
30701,32968,22,0.000667,441374
92374,31499,21,0.000667,441374
34203,31534,21,0.000666,441395
77498,36170,24,0.000664,441442
78414,34624,23,0.000664,441442
93010,36201,24,0.000663,441466
34711,61887,41,0.000662,441507
75067,39358,26,0.000661,441593
93611,36325,24,0.000661,441593
91710,54486,36,0.000661,441593
85296,39375,26,0.000660,441619
75043,42463,28,0.000659,441696
92336,74381,49,0.000659,441696
75165,41072,27,0.000657,441746
78028,34989,23,0.000657,441746
33579,39712,26,0.000655,441772
10940,36747,24,0.000653,441830
89121,52038,34,0.000653,441830
29526,47522,31,0.000652,441886
33029,38345,25,0.000652,441886
32168,32282,21,0.000651,441941
32828,52200,34,0.000651,441941
74012,46135,30,0.000650,441995
90022,36942,24,0.000650,441995
42303,33919,22,0.000649,442056
89031,60134,39,0.000649,442056
98277,32407,21,0.000648,442100
75149,35479,23,0.000648,442100
33068,34089,22,0.000645,442143
08360,32534,21,0.000645,442143
77346,57426,37,0.000644,442180
77377,32679,21,0.000643,442224
78233,35783,23,0.000643,442224
59718,37357,24,0.000642,442346
32570,32720,21,0.000642,442346
77494,85702,55,0.000642,442346
30223,34258,22,0.000642,442346
90631,46832,30,0.000641,442412
45011,56120,36,0.000641,442412
28409,32795,21,0.000640,442433
38109,36005,23,0.000639,442478
23323,34405,22,0.000639,442478
59901,48616,31,0.000638,442509
36695,42359,27,0.000637,442536
90255,36214,23,0.000635,442559
85138,42604,27,0.000634,442650
78253,58366,37,0.000634,442650
85212,42576,27,0.000634,442650
28314,42645,27,0.000633,442677
89103,34806,22,0.000632,442699
33064,39625,25,0.000631,442724
90731,41293,26,0.000630,442750
65807,42909,27,0.000629,442845
30907,44544,28,0.000629,442845
92683,63555,40,0.000629,442845
32162,63659,40,0.000628,442885
76137,41492,26,0.000627,442911
28376,33645,21,0.000624,442932
19966,36912,23,0.000623,442955
48706,37069,23,0.000620,443000
75216,35503,22,0.000620,443000
28269,66192,41,0.000619,443074
90044,53275,33,0.000619,443074
28645,37226,23,0.000618,443123
93551,42052,26,0.000618,443123
32043,34051,21,0.000617,443144
49441,34100,21,0.000616,443217
97504,47079,29,0.000616,443217
90630,37333,23,0.000616,443217
45424,40620,25,0.000615,443242
33467,53780,33,0.000614,443383
77406,47236,29,0.000614,443383
29501,39092,24,0.000614,443383
85295,40696,25,0.000614,443383
23454,48851,30,0.000614,443383
41042,44371,27,0.000609,443441
33025,50899,31,0.000609,443441
23320,49433,30,0.000607,443519
75211,37914,23,0.000607,443519
98226,41216,25,0.000607,443519
29445,42902,26,0.000606,443545
91343,36404,22,0.000604,443591
78228,39716,24,0.000604,443591
96720,36467,22,0.000603,443613
23434,44857,27,0.000602,443714
92805,39893,24,0.000602,443714
95206,34871,21,0.000602,443714
32825,48151,29,0.000602,443714
29730,46724,28,0.000599,443742
75070,41797,25,0.000598,443819
92105,36806,22,0.000598,443819
91744,50165,30,0.000598,443819
33027,53751,32,0.000595,443902
29621,36962,22,0.000595,443902
27284,48731,29,0.000595,443902
90660,43771,26,0.000594,443928
98223,38763,23,0.000593,443951
27909,35468,21,0.000592,443997
42101,42196,25,0.000592,443997
77433,82922,49,0.000591,444046
99205,35816,21,0.000586,444099
34293,54630,32,0.000586,444099
33319,39474,23,0.000583,444122
97701,39505,23,0.000582,444145
23462,51710,30,0.000580,444175
92026,38025,22,0.000579,444197
85205,36348,21,0.000578,444218
44691,36608,21,0.000574,444264
93230,43559,25,0.000574,444264
34655,43640,25,0.000573,444345
91335,48837,28,0.000573,444345
90706,48889,28,0.000573,444345
85379,36703,21,0.000572,444366
77429,70076,40,0.000571,444406
99301,52693,30,0.000569,444436
90805,58144,33,0.000568,444491
78501,38727,22,0.000568,444491
32092,49540,28,0.000565,444540
34219,37169,21,0.000565,444540
33810,44586,25,0.000561,444610
33313,41030,23,0.000561,444610
78247,39234,22,0.000561,444610
77375,46536,26,0.000559,444636
27265,42992,24,0.000558,444660
33321,43215,24,0.000555,444684
31907,48721,27,0.000554,444711
99208,48784,27,0.000553,444738
32163,56161,31,0.000552,444795
27406,47123,26,0.000552,444795
89129,45516,25,0.000549,444820
33165,40183,22,0.000547,444893
91910,54813,30,0.000547,444893
32837,38367,21,0.000547,444893
85338,51455,28,0.000544,444921
97702,49768,27,0.000543,444948
29576,39054,21,0.000538,444995
28215,48337,26,0.000538,444995
33065,39197,21,0.000536,445044
93536,52218,28,0.000536,445044
29485,50651,27,0.000533,445071
28025,45155,24,0.000532,445095
76179,54612,29,0.000531,445124
91766,41573,22,0.000529,445146
30016,53086,28,0.000527,445174
90640,39975,21,0.000525,445217
92399,41927,22,0.000525,445217
33311,53422,28,0.000524,445275
29681,57274,30,0.000524,445275
92704,45962,24,0.000522,445299
34120,40272,21,0.000521,445393
92562,47970,25,0.000521,445393
93063,44173,23,0.000521,445393
90201,48006,25,0.000521,445393
91706,44803,23,0.000513,445416
33175,41043,21,0.000512,445458
32703,41040,21,0.000512,445458
85122,45050,23,0.000511,445481
92584,45551,23,0.000505,445560
77095,51509,26,0.000505,445560
92592,59355,30,0.000505,445560
92804,49637,25,0.000504,445585
89110,47846,24,0.000502,445609
89123,47968,24,0.000500,445633
33511,44419,22,0.000495,445655
29483,48922,24,0.000491,445679
32218,57650,28,0.000486,445730
90011,47294,23,0.000486,445730
32725,43433,21,0.000484,445751
32244,47729,23,0.000482,445774
70072,43692,21,0.000481,445795
33024,54172,26,0.000480,445821
92335,52274,25,0.000478,445846
48180,54633,26,0.000476,445872
75068,48603,23,0.000473,445895
45013,44513,21,0.000472,445916
97402,51114,24,0.000470,445940
90280,55496,26,0.000469,445966
32822,44880,21,0.000468,445987
29486,45466,21,0.000462,446008
77449,81110,37,0.000456,446045
91709,57123,26,0.000455,446071
33186,53526,24,0.000448,446117
77493,49090,22,0.000448,446117
75126,58176,26,0.000447,446143
77469,47382,21,0.000443,446186
33023,49710,22,0.000443,446186
91331,58759,26,0.000442,446233
92509,47469,21,0.000442,446233
91342,61567,27,0.000439,446260
85326,48884,21,0.000430,446281
89108,51332,22,0.000429,446328
78254,58279,25,0.000429,446328
85364,49073,21,0.000428,446349
34744,50221,21,0.000418,446370
34953,67204,28,0.000417,446422
92503,57557,24,0.000417,446422
32137,53460,22,0.000412,446466
32068,53394,22,0.000412,446466
92376,51221,21,0.000410,446487
92345,56748,23,0.000405,446510
77084,67301,26,0.000386,446536
78245,66516,25,0.000376,446561
00000,218374,48,0.000220,446609
